date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:06:59	621/621	---M--	200	added ('OK')	image/png	etag:%225e22204-26d-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:00	688/688	---M--	200	added ('OK')	image/png	etag:%225e22205-2b0-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:00	700/700	---M--	200	added ('OK')	image/png	etag:%225e22206-2bc-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:00	647/647	---M--	200	added ('OK')	image/png	etag:%225e22207-287-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:00	763/763	---M--	200	added ('OK')	image/png	etag:%225e22208-2fb-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:01	690/690	---M--	200	added ('OK')	image/png	etag:%225e22209-2b2-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:01	709/709	---M--	200	added ('OK')	image/png	etag:%225e2220a-2c5-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:01	691/691	---M--	200	added ('OK')	image/png	etag:%225e2220b-2b3-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:01	635/635	---M--	200	added ('OK')	image/png	etag:%225e2220c-27b-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:01	590/590	---M--	200	added ('OK')	image/png	etag:%225e2220d-24e-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:02	635/635	---M--	200	added ('OK')	image/png	etag:%225e2220e-27b-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:02	659/659	---M--	200	added ('OK')	image/png	etag:%225e22210-293-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:02	1686/1686	---M--	200	added ('OK')	image/png	etag:%225e2220f-696-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:02	706/706	---M--	200	added ('OK')	image/png	etag:%225e22211-2c2-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:03	470/470	---M--	200	added ('OK')	image/png	etag:%225e22212-1d6-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:03	606/606	---M--	200	added ('OK')	image/png	etag:%225e22213-25e-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:03	792/792	---M--	200	added ('OK')	image/png	etag:%225e22214-318-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:03	505/505	---M--	200	added ('OK')	image/png	etag:%225e22215-1f9-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:03	756/756	---M--	200	added ('OK')	image/png	etag:%225e22216-2f4-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:04	657/657	---M--	200	added ('OK')	image/png	etag:%225e22217-291-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:04	223/223	---M--	200	added ('OK')	image/png	etag:%225e2221a-df-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:04	168/168	---M--	200	added ('OK')	image/png	etag:%225e22219-a8-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:04	198/198	---M--	200	added ('OK')	image/png	etag:%225e221f6-c6-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:05	673/673	---M--	200	added ('OK')	image/gif	etag:%225e22218-2a1-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
00:07:05	265/265	---M--	200	added ('OK')	image/png	etag:%225e228d4-109-5990351360680%22	https://modernsteel.in/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/contact/modernsteel.in/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://modernsteel.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
